eventId,easting,northing,altitude,type,dipDir,dip,dipPolarity,val,displacement,posOnly
11442,574953.2975998411,7490092.09306827,657.9313869680592,0,100.33154977966537,12.082265351019032,1.0,0.0,0.0,0
11442,573910.4357643174,7488519.129997841,657.9313869680592,0,105.43327100306432,14.412384702628003,1.0,0.0,0.0,0
11442,566549.3559437034,7495376.098562779,636.5090491641915,0,113.29942363605542,78.31795626590207,1.0,0.0,0.0,0
11442,573912.0083764262,7488483.281454312,657.9313869680592,0,,90.0,,0.0,0.0,1
11442,574851.9562590092,7489177.0735335285,675.9790631847706,0,,90.0,,0.0,0.0,1
11442,575256.8211463914,7489481.959312105,706.6346490503133,0,,90.0,,0.0,0.0,1
11442,575179.5125530633,7489859.828568245,708.5232805757576,0,,90.0,,0.0,0.0,1
11442,574980.4035635163,7490067.572767599,688.9208623284259,0,,90.0,,0.0,0.0,1
11442,574476.5519496736,7490453.980481046,718.497613893797,0,,90.0,,0.0,0.0,1
11442,572039.3045881861,7492215.023088609,707.0234283143608,0,,90.0,,0.0,0.0,1
11442,568136.5608119185,7494813.163544148,671.3811814324263,0,,90.0,,0.0,0.0,1
11442,566577.7095741646,7495386.3270307155,636.5090491641915,0,,90.0,,0.0,0.0,1
